run_id,use_cert_label,seed,epoch_idx,accuracy,loss,nonzero_weights,prob_mass_update,prob_mass_projected,attack__semi,attack__epsilon,attack__use_cert,attack__block_size,attack__epochs,attack__fine_tune_epochs,attack__keep_heuristic,attack__search_space_size,attack__do_synchronize,attack__loss_type,selector__accuracy_drop_selector_mode,selector__n_candidates_k_sample,selector__n_candidates_one_sample,selector__drop_mode,selector__acc_drop_threshold_k_samples,selector__loss_drop_threshold_k_samples,selector__k_samples_batch,selector__training_data_node_cap,selector__tau,selector__score_batch_size,selector__max_sampling_tries,selector__exclude_tried,selector__lp_hit_rate_detour,selector__lp_hit_rate_top_k,selector__lp_hit_rate_out_dir
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,55,0.6288537383079529,-0.296207994222641,2648.0,808.5316162109375,797.9926147460938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,56,0.6284584999084473,-0.2956133186817169,2621.0,807.559326171875,797.988037109375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,57,0.6284584999084473,-0.29510343074798584,2599.0,806.8350219726562,797.9998779296875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,58,0.6284584999084473,-0.29462486505508423,2579.0,806.2638549804688,797.9978637695312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,59,0.6280632615089417,-0.2941623032093048,2557.0,805.7700805664062,798.01513671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,60,0.6276679635047913,-0.293728232383728,2547.0,805.3761596679688,797.9907836914062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,61,0.6272727251052856,-0.29339635372161865,2535.0,804.9764404296875,798.0120239257812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,62,0.62687748670578,-0.2930126190185547,2526.0,804.6845703125,798.0023803710938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,63,0.6264821887016296,-0.2927378714084625,2521.0,804.3963623046875,797.997802734375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,64,0.626086950302124,-0.2924259603023529,2513.0,804.14111328125,797.9935302734375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,65,0.6256917119026184,-0.2921285331249237,2506.0,803.9251708984375,797.9912109375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,66,0.6256917119026184,-0.2918755114078522,2495.0,803.72119140625,797.9982299804688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,67,0.625296413898468,-0.2916002869606018,2485.0,803.5534057617188,797.9893798828125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,68,0.625296413898468,-0.2913450598716736,2476.0,803.3785400390625,798.0040283203125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,69,0.625296413898468,-0.2911146581172943,2467.0,803.241455078125,798.011474609375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,70,0.625296413898468,-0.2908611595630646,2459.0,803.1051025390625,798.005126953125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,71,0.625296413898468,-0.29067009687423706,2453.0,802.964599609375,797.9891967773438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,72,0.625296413898468,-0.2904658913612366,2447.0,802.8309936523438,797.9925537109375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,73,0.625296413898468,-0.2902520000934601,2442.0,802.7230224609375,797.9961547851562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,74,0.6249011754989624,-0.2900470197200775,2429.0,802.6181030273438,797.986328125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,75,0.6249011754989624,-0.2898790240287781,2424.0,802.5049438476562,797.9913330078125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,76,0.6249011754989624,-0.2897367775440216,2414.0,802.4238891601562,797.9866943359375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,77,0.6241106986999512,-0.2895573079586029,2409.0,802.3370971679688,797.9989013671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,78,0.6241106986999512,-0.2893418073654175,2401.0,802.2625732421875,798.0071411132812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,79,0.6241106986999512,-0.28919777274131775,2394.0,802.1868896484375,797.9844360351562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,80,0.6241106986999512,-0.28905922174453735,2388.0,802.0924072265625,797.997314453125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,81,0.6241106986999512,-0.2889229953289032,2385.0,802.0380249023438,797.9963989257812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,82,0.6241106986999512,-0.2887570261955261,2382.0,801.9703369140625,797.9931640625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,83,0.6237154006958008,-0.28862622380256653,2376.0,801.8999633789062,797.985107421875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,84,0.6237154006958008,-0.2884775400161743,2369.0,801.8306274414062,798.0134887695312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,85,0.6237154006958008,-0.2883452773094177,2364.0,801.80029296875,797.9982299804688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,86,0.6237154006958008,-0.2882177531719208,2353.0,801.7272338867188,798.004150390625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,87,0.6237154006958008,-0.28806161880493164,2345.0,801.6829833984375,798.0081787109375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,88,0.6237154006958008,-0.2878974378108978,2339.0,801.6353149414062,797.9917602539062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,89,0.6241106986999512,-0.2877506613731384,2332.0,801.5698852539062,797.9865112304688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,90,0.6241106986999512,-0.2875964045524597,2326.0,801.516357421875,797.9865112304688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,91,0.6241106986999512,-0.28746992349624634,2321.0,801.4701538085938,797.9861450195312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,92,0.6241106986999512,-0.287347674369812,2317.0,801.4285278320312,797.9874267578125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,93,0.6241106986999512,-0.28721383213996887,2313.0,801.385009765625,797.9866333007812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,94,0.6241106986999512,-0.28711026906967163,2310.0,801.3458251953125,798.0155029296875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,95,0.6241106986999512,-0.2869797945022583,2308.0,801.335693359375,797.9889526367188,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,96,0.6241106986999512,-0.28688281774520874,2301.0,801.2666015625,798.014404296875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,97,0.6241106986999512,-0.28675058484077454,2297.0,801.2532958984375,797.9976806640625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,98,0.6237154006958008,-0.2866402864456177,2291.0,801.1991577148438,798.0051879882812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,99,0.6237154006958008,-0.28650540113449097,2288.0,801.171142578125,797.994384765625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624222-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint_nc15,1,100,0.6237154006958008,-0.28637051582336426,2286.0,801.1288452148438,798.005126953125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,0,0.8324110507965088,-0.6408612132072449,0.0,0.0,0.0,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,1,0.8292490243911743,-0.6408650279045105,5693.0,24.934825897216797,24.934825897216797,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,2,0.8173912763595581,-0.6361047625541687,7696.0,68.2998275756836,68.2998275756836,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,3,0.8055335879325867,-0.6196273565292358,7344.0,114.65582275390625,114.65582275390625,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,4,0.7936758995056152,-0.5994557738304138,7213.0,160.58798217773438,160.58798217773438,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,5,0.7830039262771606,-0.5786830186843872,7110.0,206.09010314941406,206.09010314941406,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,6,0.7683794498443604,-0.559576153755188,6958.0,247.8978271484375,247.8978271484375,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,7,0.7592885494232178,-0.5425813794136047,6734.0,286.6429443359375,286.6429443359375,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,8,0.7525691986083984,-0.527921199798584,6676.0,322.3492126464844,322.3492126464844,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,9,0.7458497881889343,-0.5155184864997864,6555.0,357.04736328125,357.04736328125,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,10,0.7418972253799438,-0.5032876133918762,6540.0,389.5269775390625,389.5269775390625,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,11,0.7363636493682861,-0.49304884672164917,6510.0,420.1003112792969,420.1003112792969,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,12,0.7320157885551453,-0.4835628569126129,6487.0,449.9246520996094,449.9246520996094,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,13,0.7280632257461548,-0.47425854206085205,6404.0,478.13128662109375,478.13128662109375,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,14,0.7229248881340027,-0.4650915563106537,6332.0,505.3386535644531,505.3386535644531,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,15,0.717391312122345,-0.4563289284706116,6293.0,532.4374389648438,532.4364624023438,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,16,0.7122529745101929,-0.4474625289440155,6233.0,558.721435546875,558.6932373046875,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,17,0.7090908885002136,-0.4402397871017456,6238.0,584.1141357421875,584.0518798828125,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,18,0.7063241004943848,-0.4335136115550995,6220.0,608.336181640625,608.2030029296875,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779643004-none-seed1-eps0.1-bs10000-semi1-ep100-ft50,none,1,19,0.7031620740890503,-0.42766186594963074,6162.0,631.9815063476562,631.8270263671875,True,0.1,none,10000,100,50,WeightOnly,100000,True,tanhMargin,,,,,,,,,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
